"Year","Age","Female","Male","Total"
1923,"102",0,0.47,0.47
1923,"103",0,0,0
1923,"104",0,0,0
1923,"105",0,0,0
1923,"106",0,0,0
1923,"107",0,0,0
1923,"108",0,0,0
1923,"109",0,0,0
1923,"110",0,0,0
1924,"0",2654.04,3676.14,6330.18
1924,"1",307.81,397.32,705.13
1924,"2",138.37,151.5,289.87
1924,"3",76.21,89.29,165.5
1924,"4",74.2,71.24,145.44
1924,"5",64.17,70.24,134.41
1924,"6",54.15,56.19,110.34
1924,"7",57.15,45.15,102.3
1924,"8",46.12,43.14,89.26
1924,"9",39.11,37.12,76.23
1924,"10",44.12,47.15,91.27
1924,"11",50.13,42.14,92.27
1924,"12",35.09,48.16,83.25
1924,"13",59.15,44.14,103.29
1924,"14",54.15,47.16,101.31
1924,"15",77.21,46.16,123.37
1924,"16",82.22,50.17,132.39
1924,"17",87.24,69.23,156.47
1924,"18",78.21,82.28,160.49
1924,"19",87.23,93.31,180.54
1924,"20",98.26,96.32,194.58
1924,"21",95.25,100.34,195.59
1924,"22",87.23,87.29,174.52
1924,"23",95.25,86.28,181.53
1924,"24",105.28,100.34,205.62
1924,"25",88.24,89.3,177.54
1924,"26",100.26,89.3,189.56
1924,"27",94.25,82.27,176.52
1924,"28",86.23,75.25,161.48
1924,"29",89.23,75.25,164.48
1924,"30",96.26,58.19,154.45
1924,"31",94.25,78.26,172.51
1924,"32",112.3,75.25,187.55
1924,"33",93.25,92.31,185.56
1924,"34",105.28,79.26,184.54
1924,"35",97.26,71.24,168.5
1924,"36",116.31,77.26,193.57
1924,"37",107.28,85.28,192.56
1924,"38",124.33,94.31,218.64
1924,"39",89.23,75.25,164.48
1924,"40",107.29,106.35,213.64
1924,"41",123.33,80.27,203.6
1924,"42",100.26,97.32,197.58
1924,"43",117.31,108.36,225.67
1924,"44",128.34,117.39,245.73
1924,"45",128.34,107.35,235.69
1924,"46",142.38,112.37,254.75
1924,"47",121.32,107.36,228.68
1924,"48",121.32,115.38,236.7
1924,"49",155.42,154.51,309.93
1924,"50",128.34,141.47,269.81
1924,"51",133.35,130.43,263.78
1924,"52",156.41,151.5,307.91
1924,"53",166.44,176.58,343.02
1924,"54",180.48,155.52,336
1924,"55",175.46,169.55,345.01
1924,"56",202.53,189.63,392.16
1924,"57",179.48,169.56,349.04
1924,"58",204.55,201.67,406.22
1924,"59",226.6,210.7,437.3
1924,"60",211.56,243.8,455.36
1924,"61",243.64,251.83,495.47
1924,"62",264.71,276.91,541.62
1924,"63",295.78,285.94,581.72
1924,"64",324.86,287.95,612.81
1924,"65",310.83,303,613.83
1924,"66",346.92,292.97,639.89
1924,"67",391.03,300.99,692.02
1924,"68",359.95,315.04,674.99
1924,"69",398.06,365.21,763.27
1924,"70",407.08,357.18,764.26
1924,"71",419.11,380.26,799.37
1924,"72",414.09,348.15,762.24
1924,"73",455.21,382.26,837.47
1924,"74",438.17,348.15,786.32
1924,"75",489.3,364.21,853.51
1924,"76",467.23,365.21,832.44
1924,"77",454.2,381.26,835.46
1924,"78",503.34,416.38,919.72
1924,"79",474.26,394.31,868.57
1924,"80",443.18,393.3,836.48
1924,"81",412.1,340.12,752.22
1924,"82",395.05,347.15,742.2
1924,"83",364.96,291.96,656.92
1924,"84",337.9,261.87,599.77
1924,"85",296.79,240.8,537.59
1924,"86",321.85,190.63,512.48
1924,"87",228.61,170.56,399.17
1924,"88",210.56,139.46,350.02
1924,"89",126.33,99.33,225.66
1924,"90",106.28,80.26,186.54
1924,"91",79.21,57.19,136.4
1924,"92",71.19,35.12,106.31
1924,"93",55.15,35.12,90.27
1924,"94",48.13,24.08,72.21
1924,"95",32.09,15.05,47.14
1924,"96",11.03,9.03,20.06
1924,"97",7.02,8.03,15.05
1924,"98",4.02,1,5.02
1924,"99",2,2,4
1924,"100",2.82,1,3.82
1924,"101",1.94,0,1.94
1924,"102",0.99,0,0.99
1924,"103",0.27,0,0.27
1924,"104",0,0,0
1924,"105",0,0,0
1924,"106",0,0,0
1924,"107",0,0,0
1924,"108",0,0,0
1924,"109",0,0,0
1924,"110",0,0,0
1925,"0",2676.69,3540.89,6217.58
1925,"1",342.73,441.23,783.96
1925,"2",150.32,173.48,323.8
1925,"3",96.21,106.29,202.5
1925,"4",69.15,89.25,158.4
1925,"5",33.07,58.16,91.23
1925,"6",50.11,44.12,94.23
1925,"7",41.09,55.16,96.25
1925,"8",41.09,41.11,82.2
1925,"9",40.08,54.15,94.23
1925,"10",34.07,49.13,83.2
1925,"11",27.06,44.12,71.18
1925,"12",42.09,50.14,92.23
1925,"13",46.1,44.12,90.22
1925,"14",52.11,45.12,97.23
1925,"15",52.12,59.17,111.29
1925,"16",75.16,66.19,141.35
1925,"17",80.18,66.18,146.36
1925,"18",70.15,92.25,162.4
1925,"19",93.2,90.25,183.45
1925,"20",94.2,94.27,188.47
1925,"21",67.15,101.28,168.43
1925,"22",84.18,89.25,173.43
1925,"23",88.19,72.2,160.39
1925,"24",82.17,88.25,170.42
1925,"25",92.19,90.25,182.44
1925,"26",89.19,73.2,162.39
1925,"27",89.19,76.22,165.41
1925,"28",82.18,85.24,167.42
1925,"29",91.2,69.19,160.39
1925,"30",96.2,83.23,179.43
1925,"31",78.17,72.2,150.37
1925,"32",86.18,78.22,164.4
1925,"33",84.18,65.18,149.36
1925,"34",82.18,63.18,145.36
1925,"35",92.2,70.2,162.4
1925,"36",93.19,66.18,159.37
1925,"37",120.26,72.21,192.47
1925,"38",93.2,105.29,198.49
1925,"39",109.23,93.26,202.49
1925,"40",107.23,92.26,199.49
1925,"41",104.22,88.24,192.46
1925,"42",102.22,90.25,192.47
1925,"43",102.21,93.26,195.47
1925,"44",103.22,107.3,210.52
1925,"45",115.24,119.34,234.58
1925,"46",139.3,112.31,251.61
1925,"47",114.25,102.29,216.54
1925,"48",133.29,113.31,246.6
1925,"49",136.29,116.33,252.62
1925,"50",151.32,111.31,262.63
1925,"51",138.3,122.34,260.64
1925,"52",160.34,151.43,311.77
1925,"53",150.32,150.42,300.74
1925,"54",162.34,145.4,307.74
1925,"55",173.37,174.49,347.86
1925,"56",177.38,158.44,335.82
1925,"57",211.45,194.54,405.99
1925,"58",176.38,184.52,360.9
1925,"59",209.45,215.6,425.05
1925,"60",226.49,206.58,433.07
1925,"61",217.46,188.53,405.99
1925,"62",245.52,278.78,524.3
1925,"63",252.53,295.83,548.36
1925,"64",282.61,304.85,587.46
1925,"65",332.7,334.93,667.63
1925,"66",326.7,313.87,640.57
1925,"67",366.78,265.75,632.53
1925,"68",364.77,328.92,693.69
1925,"69",357.77,340.95,698.72
1925,"70",413.88,314.88,728.76
1925,"71",396.84,349.98,746.82
1925,"72",397.85,351.99,749.84
1925,"73",417.89,355.99,773.88
1925,"74",478.02,376.05,854.07
1925,"75",426.91,407.13,834.04
1925,"76",419.89,346.96,766.85
1925,"77",421.9,373.04,794.94
1925,"78",444.94,383.07,828.01
1925,"79",410.87,367.02,777.89
1925,"80",435.93,388.08,824.01
1925,"81",381.81,326.91,708.72
1925,"82",362.77,325.91,688.68
1925,"83",352.75,321.89,674.64
1925,"84",312.66,237.66,550.32
1925,"85",288.61,218.61,507.22
1925,"86",260.55,188.52,449.07
1925,"87",221.47,160.45,381.92
1925,"88",166.36,162.46,328.82
1925,"89",151.32,106.3,257.62
1925,"90",116.25,67.19,183.44
1925,"91",70.15,58.16,128.31
1925,"92",53.11,34.1,87.21
1925,"93",43.09,35.1,78.19
1925,"94",21.04,17.05,38.09
1925,"95",25.05,11.03,36.08
1925,"96",10.02,7.02,17.04
1925,"97",6.01,7.02,13.03
1925,"98",9.02,5.01,14.03
1925,"99",3,3.01,6.01
1925,"100",2.14,1.01,3.15
1925,"101",1.35,0,1.35
1925,"102",0.52,0,0.52
1925,"103",0,0,0
1925,"104",0,0,0
1925,"105",0,0,0
1925,"106",0,0,0
1925,"107",0,0,0
1925,"108",0,0,0
1925,"109",0,0,0
1925,"110",0,0,0
1926,"0",2545.12,3705.93,6251.05
1926,"1",382.77,498.93,881.7
1926,"2",134.27,170.32,304.59
1926,"3",88.18,124.23,212.41
1926,"4",79.15,85.16,164.31
1926,"5",48.1,61.12,109.22
1926,"6",50.1,51.1,101.2
1926,"7",39.08,52.09,91.17
1926,"8",40.08,50.09,90.17
1926,"9",29.06,52.1,81.16
1926,"10",24.05,48.08,72.13
1926,"11",41.08,39.07,80.15
1926,"12",44.09,32.06,76.15
1926,"13",44.09,45.08,89.17
1926,"14",59.12,57.1,116.22
1926,"15",58.11,69.12,127.23
1926,"16",82.16,63.12,145.28
1926,"17",89.18,91.17,180.35
1926,"18",93.18,92.18,185.36
1926,"19",95.19,112.2,207.39
1926,"20",94.19,91.17,185.36
1926,"21",92.19,84.16,176.35
1926,"22",86.17,84.16,170.33
1926,"23",106.21,76.14,182.35
1926,"24",104.21,81.15,185.36
1926,"25",108.21,67.13,175.34
1926,"26",83.17,74.14,157.31
1926,"27",89.17,64.12,153.29
1926,"28",79.15,70.13,149.28
1926,"29",92.19,84.16,176.35
1926,"30",84.17,72.14,156.31
1926,"31",99.2,79.14,178.34
1926,"32",83.17,67.12,150.29
1926,"33",84.17,75.14,159.31
1926,"34",86.17,62.11,148.28
1926,"35",81.16,81.15,162.31
1926,"36",98.19,65.12,163.31
1926,"37",95.19,79.15,174.34
1926,"38",105.21,90.17,195.38
1926,"39",101.2,83.15,184.35
1926,"40",109.22,89.16,198.38
1926,"41",94.18,81.16,175.34
1926,"42",123.24,96.18,219.42
1926,"43",117.24,81.15,198.39
1926,"44",126.25,94.17,220.42
1926,"45",122.25,103.19,225.44
1926,"46",141.28,109.2,250.48
1926,"47",144.29,95.18,239.47
1926,"48",151.31,99.18,250.49
1926,"49",136.27,111.21,247.48
1926,"50",164.34,114.22,278.56
1926,"51",158.32,131.25,289.57
1926,"52",148.3,144.27,292.57
1926,"53",162.33,164.3,326.63
1926,"54",159.32,151.28,310.6
1926,"55",164.33,147.27,311.6
1926,"56",205.42,181.34,386.76
1926,"57",207.42,177.34,384.76
1926,"58",209.42,210.39,419.81
1926,"59",192.39,171.32,363.71
1926,"60",219.44,208.39,427.83
1926,"61",236.48,225.42,461.9
1926,"62",257.52,218.41,475.93
1926,"63",299.6,270.5,570.1
1926,"64",287.57,296.55,584.12
1926,"65",298.61,279.53,578.14
1926,"66",374.76,305.57,680.33
1926,"67",332.67,316.59,649.26
1926,"68",365.74,333.62,699.36
1926,"69",361.72,345.64,707.36
1926,"70",347.7,340.64,688.34
1926,"71",380.76,381.71,762.47
1926,"72",387.78,356.67,744.45
1926,"73",448.91,345.65,794.56
1926,"74",480.97,396.75,877.72
1926,"75",421.85,378.71,800.56
1926,"76",431.87,413.77,845.64
1926,"77",425.85,372.7,798.55
1926,"78",381.77,330.62,712.39
1926,"79",442.89,365.68,808.57
1926,"80",406.82,344.64,751.46
1926,"81",361.73,335.63,697.36
1926,"82",356.72,314.59,671.31
1926,"83",320.64,330.62,651.26
1926,"84",305.61,261.49,567.1
1926,"85",283.57,217.41,500.98
1926,"86",224.45,181.34,405.79
1926,"87",199.4,154.29,353.69
1926,"88",191.38,124.23,315.61
1926,"89",139.28,112.21,251.49
1926,"90",103.21,93.17,196.38
1926,"91",96.19,70.13,166.32
1926,"92",87.17,30.06,117.23
1926,"93",45.09,24.04,69.13
1926,"94",55.11,18.03,73.14
1926,"95",17.04,22.04,39.08
1926,"96",20.04,7.01,27.05
1926,"97",7.02,7.02,14.04
1926,"98",8.02,2,10.02
1926,"99",5.01,0,5.01
1926,"100",0,0,0
1926,"101",0,0,0
1926,"102",0,0,0
1926,"103",0,0,0
1926,"104",0,0,0
1926,"105",0,0,0
1926,"106",0,0,0
1926,"107",0,0,0
1926,"108",0,0,0
1926,"109",0,0,0
1926,"110",0,0,0
1927,"0",2419.45,3330.29,5749.74
1927,"1",322.59,383.96,706.55
1927,"2",107.2,136.33,243.53
1927,"3",70.13,82.2,152.33
1927,"4",81.15,76.19,157.34
1927,"5",54.1,66.17,120.27
1927,"6",55.1,40.1,95.2
1927,"7",42.08,46.11,88.19
1927,"8",39.07,43.11,82.18
1927,"9",39.08,37.09,76.17
1927,"10",23.04,36.08,59.12
1927,"11",39.07,37.09,76.16
1927,"12",46.09,44.11,90.2
1927,"13",53.1,52.13,105.23
1927,"14",42.07,49.12,91.19
1927,"15",58.1,64.16,122.26
1927,"16",68.12,67.17,135.29
1927,"17",81.14,75.18,156.32
1927,"18",90.17,83.2,173.37
1927,"19",82.15,75.18,157.33
1927,"20",80.14,107.27,187.41
1927,"21",97.18,101.25,198.43
1927,"22",95.17,99.24,194.41
1927,"23",82.15,97.24,179.39
1927,"24",99.18,77.19,176.37
1927,"25",104.19,83.21,187.4
1927,"26",101.19,71.17,172.36
1927,"27",94.18,82.2,176.38
1927,"28",94.17,80.19,174.36
1927,"29",88.17,69.17,157.34
1927,"30",102.19,88.22,190.41
1927,"31",85.15,76.19,161.34
1927,"32",108.2,69.17,177.37
1927,"33",80.15,59.14,139.29
1927,"34",96.18,64.16,160.34
1927,"35",93.17,62.15,155.32
1927,"36",99.18,87.21,186.39
1927,"37",91.17,78.19,169.36
1927,"38",101.18,81.2,182.38
1927,"39",109.2,72.17,181.37
1927,"40",128.23,76.19,204.42
1927,"41",112.21,91.22,203.43
1927,"42",102.19,107.27,209.46
1927,"43",103.19,124.31,227.5
1927,"44",130.24,88.22,218.46
1927,"45",126.23,103.25,229.48
1927,"46",119.22,108.26,227.48
1927,"47",128.24,127.32,255.56
1927,"48",141.26,172.43,313.69
1927,"49",150.28,141.35,291.63
1927,"50",143.26,138.34,281.6
1927,"51",154.29,143.36,297.65
1927,"52",156.28,147.37,303.65
1927,"53",174.32,146.37,320.69
1927,"54",166.3,153.38,319.68
1927,"55",175.32,157.39,332.71
1927,"56",180.33,163.4,343.73
1927,"57",200.36,169.42,369.78
1927,"58",185.34,170.42,355.76
1927,"59",241.44,196.49,437.93
1927,"60",205.38,194.48,399.86
1927,"61",219.41,228.57,447.98
1927,"62",231.43,236.59,468.02
1927,"63",267.49,225.56,493.05
1927,"64",288.53,252.63,541.16
1927,"65",328.61,317.79,646.4
1927,"66",348.64,302.75,651.39
1927,"67",357.66,319.8,677.46
1927,"68",371.68,297.74,669.42
1927,"69",359.66,348.86,708.52
1927,"70",386.71,327.81,714.52
1927,"71",405.75,337.84,743.59
1927,"72",403.74,343.85,747.59
1927,"73",423.78,365.91,789.69
1927,"74",429.79,405,834.79
1927,"75",491.9,404.01,895.91
1927,"76",410.75,363.91,774.66
1927,"77",409.76,391.97,801.73
1927,"78",371.69,343.85,715.54
1927,"79",391.73,363.9,755.63
1927,"80",432.8,323.81,756.61
1927,"81",362.67,320.8,683.47
1927,"82",391.72,297.74,689.46
1927,"83",334.61,258.65,593.26
1927,"84",308.57,237.59,546.16
1927,"85",280.52,197.49,478.01
1927,"86",208.38,182.45,390.83
1927,"87",187.35,161.4,348.75
1927,"88",157.29,149.37,306.66
1927,"89",143.26,111.28,254.54
1927,"90",122.22,109.27,231.49
1927,"91",78.15,70.17,148.32
1927,"92",50.1,49.12,99.22
1927,"93",32.06,29.07,61.13
1927,"94",34.06,19.04,53.1
1927,"95",16.03,6.01,22.04
1927,"96",16.03,8.02,24.05
1927,"97",6.01,3,9.01
1927,"98",9.02,5.01,14.03
1927,"99",2,0,2
1927,"100",1.97,1,2.97
1927,"101",1.04,0,1.04
1927,"102",0,0,0
1927,"103",0,0,0
1927,"104",0,0,0
1927,"105",0,0,0
1927,"106",0,0,0
1927,"107",0,0,0
1927,"108",0,0,0
1927,"109",0,0,0
1927,"110",0,0,0
1928,"0",2540.87,3436.9,5977.77
1928,"1",305.34,341.58,646.92
1928,"2",136.16,131.23,267.39
1928,"3",64.07,88.15,152.22
1928,"4",54.06,79.14,133.2
1928,"5",47.06,54.09,101.15
1928,"6",52.06,54.09,106.15
1928,"7",39.04,51.09,90.13
1928,"8",34.04,44.07,78.11
1928,"9",27.03,38.07,65.1
1928,"10",31.03,34.06,65.09
1928,"11",26.03,41.07,67.1
1928,"12",33.03,27.05,60.08
1928,"13",31.03,28.05,59.08
1928,"14",43.05,48.08,91.13
1928,"15",53.06,56.09,109.15
1928,"16",65.08,63.11,128.19
1928,"17",75.08,75.13,150.21
1928,"18",65.07,69.12,134.19
1928,"19",90.1,86.15,176.25
1928,"20",80.09,105.18,185.27
1928,"21",87.1,82.14,169.24
1928,"22",105.12,95.16,200.28
1928,"23",95.11,95.16,190.27
1928,"24",83.09,85.15,168.24
1928,"25",94.1,69.12,163.22
1928,"26",98.11,77.13,175.24
1928,"27",80.09,77.13,157.22
1928,"28",87.1,64.11,151.21
1928,"29",86.1,82.14,168.24
1928,"30",89.1,76.14,165.24
1928,"31",97.11,75.13,172.24
1928,"32",98.11,63.11,161.22
1928,"33",73.09,64.11,137.2
1928,"34",92.1,60.1,152.2
1928,"35",98.11,74.13,172.24
1928,"36",111.12,79.14,190.26
1928,"37",96.11,86.14,182.25
1928,"38",112.13,83.15,195.28
1928,"39",112.13,89.15,201.28
1928,"40",114.13,99.17,213.3
1928,"41",120.14,106.19,226.33
1928,"42",97.11,90.16,187.27
1928,"43",125.14,113.2,238.34
1928,"44",99.11,118.2,217.31
1928,"45",112.12,121.21,233.33
1928,"46",122.14,127.22,249.36
1928,"47",128.14,114.19,242.33
1928,"48",140.15,131.22,271.37
1928,"49",158.18,142.25,300.43
1928,"50",159.17,158.28,317.45
1928,"51",136.16,109.19,245.35
1928,"52",172.2,141.24,313.44
1928,"53",173.2,162.27,335.47
1928,"54",169.19,160.27,329.46
1928,"55",150.16,170.29,320.45
1928,"56",190.22,182.31,372.53
1928,"57",207.23,187.33,394.56
1928,"58",220.25,211.37,431.62
1928,"59",231.26,207.36,438.62
1928,"60",236.26,240.41,476.67
1928,"61",231.26,237.41,468.67
1928,"62",261.3,253.43,514.73
1928,"63",260.3,256.44,516.74
1928,"64",277.32,275.47,552.79
1928,"65",307.34,290.5,597.84
1928,"66",345.39,318.55,663.94
1928,"67",319.36,315.54,634.9
1928,"68",377.43,374.65,752.08
1928,"69",375.42,340.59,716.01
1928,"70",394.45,340.58,735.03
1928,"71",454.51,347.59,802.1
1928,"72",438.5,408.71,847.21
1928,"73",437.5,398.68,836.18
1928,"74",453.51,367.63,821.14
1928,"75",457.51,386.67,844.18
1928,"76",418.47,420.73,839.2
1928,"77",467.53,371.64,839.17
1928,"78",446.51,369.64,816.15
1928,"79",444.51,374.65,819.16
1928,"80",395.45,358.61,754.06
1928,"81",425.48,356.61,782.09
1928,"82",371.42,299.51,670.93
1928,"83",355.4,263.45,618.85
1928,"84",307.35,250.43,557.78
1928,"85",296.34,225.39,521.73
1928,"86",227.26,194.33,421.59
1928,"87",227.25,155.26,382.51
1928,"88",160.18,141.25,301.43
1928,"89",178.2,110.18,288.38
1928,"90",117.13,75.13,192.26
1928,"91",86.09,67.11,153.2
1928,"92",68.08,54.09,122.17
1928,"93",48.05,33.05,81.1
1928,"94",31.04,23.04,54.08
1928,"95",37.05,16.03,53.08
1928,"96",14.02,9.02,23.04
1928,"97",3,4.01,7.01
1928,"98",4,2,6
1928,"99",6.01,3,9.01
1928,"100",1.54,1.47,3.01
1928,"101",0.47,0.54,1.01
1928,"102",0,0,0
1928,"103",0,0,0
1928,"104",0,0,0
1928,"105",0,0,0
1928,"106",0,0,0
1928,"107",0,0,0
1928,"108",0,0,0
1928,"109",0,0,0
1928,"110",0,0,0
1929,"0",2432.82,3249.83,5682.65
1929,"1",344.4,385.57,729.97
1929,"2",125.15,145.22,270.37
1929,"3",99.11,105.15,204.26
1929,"4",65.07,63.09,128.16
1929,"5",61.07,68.1,129.17
1929,"6",46.05,74.11,120.16
1929,"7",54.06,47.07,101.13
1929,"8",45.05,44.06,89.11
1929,"9",35.04,49.08,84.12
1929,"10",24.03,42.06,66.09
1929,"11",29.04,43.07,72.11
1929,"12",28.03,26.04,54.07
1929,"13",34.04,43.06,77.1
1929,"14",40.04,57.08,97.12
1929,"15",61.07,50.08,111.15
1929,"16",61.07,51.07,112.14
1929,"17",66.07,70.1,136.17
1929,"18",89.1,76.12,165.22
1929,"19",80.1,81.12,161.22
1929,"20",90.1,88.13,178.23
1929,"21",90.1,87.13,177.23
1929,"22",98.11,100.15,198.26
1929,"23",96.11,73.11,169.22
1929,"24",87.1,79.12,166.22
1929,"25",86.1,66.09,152.19
1929,"26",107.13,83.12,190.25
1929,"27",97.12,66.1,163.22
1929,"28",73.09,77.11,150.2
1929,"29",95.11,91.14,186.25
1929,"30",112.13,72.1,184.23
1929,"31",94.11,81.12,175.23
1929,"32",97.11,65.09,162.2
1929,"33",77.09,87.13,164.22
1929,"34",103.12,86.13,189.25
1929,"35",112.13,79.12,191.25
1929,"36",93.11,76.12,169.23
1929,"37",106.12,79.12,185.24
1929,"38",132.15,73.11,205.26
1929,"39",105.12,85.13,190.25
1929,"40",110.13,101.15,211.28
1929,"41",112.14,114.16,226.3
1929,"42",127.15,100.15,227.3
1929,"43",125.15,112.16,237.31
1929,"44",115.14,87.13,202.27
1929,"45",128.15,95.15,223.3
1929,"46",131.15,108.16,239.31
1929,"47",152.18,128.19,280.37
1929,"48",137.16,134.2,271.36
1929,"49",181.21,143.21,324.42
1929,"50",174.21,147.21,321.42
1929,"51",167.19,152.22,319.41
1929,"52",154.18,129.19,283.37
1929,"53",174.2,165.25,339.45
1929,"54",160.19,186.28,346.47
1929,"55",170.2,161.24,331.44
1929,"56",185.21,177.26,362.47
1929,"57",193.22,202.3,395.52
1929,"58",219.26,195.29,414.55
1929,"59",230.26,226.34,456.6
1929,"60",243.28,254.38,497.66
1929,"61",283.33,258.38,541.71
1929,"62",243.28,223.33,466.61
1929,"63",319.38,260.39,579.77
1929,"64",297.34,260.39,557.73
1929,"65",322.38,286.42,608.8
1929,"66",367.43,356.53,723.96
1929,"67",424.5,346.52,771.02
1929,"68",366.43,353.53,719.96
1929,"69",419.49,393.58,813.07
1929,"70",435.51,399.6,835.11
1929,"71",413.48,354.53,768.01
1929,"72",500.58,401.59,902.17
1929,"73",455.52,488.73,944.25
1929,"74",475.55,433.64,909.19
1929,"75",488.57,453.68,942.25
1929,"76",529.61,437.65,967.26
1929,"77",477.56,437.65,915.21
1929,"78",495.57,463.68,959.25
1929,"79",476.56,407.6,884.16
1929,"80",457.53,386.57,844.1
1929,"81",408.48,360.54,769.02
1929,"82",376.44,384.57,761.01
1929,"83",386.45,309.46,695.91
1929,"84",371.43,300.45,671.88
1929,"85",312.36,280.41,592.77
1929,"86",297.35,227.34,524.69
1929,"87",243.28,189.29,432.57
1929,"88",211.24,145.22,356.46
1929,"89",174.2,124.19,298.39
1929,"90",129.15,90.13,219.28
1929,"91",100.11,85.12,185.23
1929,"92",77.09,50.07,127.16
1929,"93",61.07,26.04,87.11
1929,"94",32.04,30.05,62.09
1929,"95",30.04,11.02,41.06
1929,"96",12.02,5.01,17.03
1929,"97",9.01,5.01,14.02
1929,"98",7,3,10
1929,"99",4,1,5
1929,"100",4.37,2.72,7.09
1929,"101",2.39,1.7,4.09
1929,"102",1.46,1.19,2.65
1929,"103",0.79,0.39,1.18
1929,"104",0,0,0
1929,"105",0,0,0
1929,"106",0,0,0
1929,"107",0,0,0
1929,"108",0,0,0
1929,"109",0,0,0
1929,"110",0,0,0
1930,"0",2384.52,3160.02,5544.54
1930,"1",276.4,377.48,653.88
1930,"2",132.2,152.19,284.39
1930,"3",68.11,90.11,158.22
1930,"4",66.1,73.09,139.19
1930,"5",50.08,49.07,99.15
1930,"6",46.07,52.06,98.13
1930,"7",50.07,51.07,101.14
1930,"8",39.06,49.07,88.13
1930,"9",37.06,26.04,63.1
1930,"10",41.06,33.04,74.1
1930,"11",29.04,34.05,63.09
1930,"12",28.04,37.05,65.09
1930,"13",32.04,44.06,76.1
1930,"14",39.06,42.05,81.11
1930,"15",58.09,51.07,109.16
1930,"16",56.08,59.08,115.16
1930,"17",58.08,63.08,121.16
1930,"18",74.11,84.1,158.21
1930,"19",80.12,101.13,181.25
1930,"20",87.13,102.13,189.26
1930,"21",96.14,73.1,169.24
1930,"22",80.12,97.13,177.25
1930,"23",88.13,93.12,181.25
1930,"24",94.14,70.09,164.23
1930,"25",98.14,75.09,173.23
1930,"26",79.12,74.09,153.21
1930,"27",80.12,62.08,142.2
1930,"28",86.13,60.08,146.21
1930,"29",76.11,71.09,147.2
1930,"30",87.13,69.09,156.22
1930,"31",88.13,67.09,155.22
1930,"32",81.12,71.09,152.21
1930,"33",98.15,78.1,176.25
1930,"34",105.16,80.1,185.26
1930,"35",99.15,85.11,184.26
1930,"36",115.17,88.11,203.28
1930,"37",100.15,88.11,188.26
1930,"38",117.18,104.13,221.31
1930,"39",116.17,87.11,203.28
1930,"40",108.16,83.11,191.27
1930,"41",91.13,95.12,186.25
1930,"42",121.18,109.14,230.32
1930,"43",101.15,91.12,192.27
1930,"44",101.15,107.13,208.28
1930,"45",109.16,101.12,210.28
1930,"46",129.19,104.13,233.32
1930,"47",120.18,107.14,227.32
1930,"48",125.18,124.15,249.33
1930,"49",137.2,159.2,296.4
1930,"50",149.22,143.18,292.4
1930,"51",132.2,154.19,286.39
1930,"52",170.25,170.22,340.47
1930,"53",166.25,162.2,328.45
1930,"54",180.27,172.21,352.48
1930,"55",180.27,168.21,348.48
1930,"56",207.31,193.25,400.56
1930,"57",201.3,200.25,401.55
1930,"58",206.3,229.29,435.59
